timestamp,agent.name,rule.description,rule.level,rule.id
"Jun 11, 2025 @ 15:03:44.557","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 11, 2025 @ 15:03:44.556","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 11, 2025 @ 15:03:44.531","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 11, 2025 @ 15:03:44.529","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 11, 2025 @ 15:03:44.502","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 11, 2025 @ 15:03:44.501","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 11, 2025 @ 15:03:44.482","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 11, 2025 @ 15:03:44.480","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 11, 2025 @ 15:03:44.472","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Audit Policy Program","5","61603"
"Jun 11, 2025 @ 15:03:43.774","hat-VMware-Virtual-Platform","Wazuh server started.","3","502"
"Jun 11, 2025 @ 15:03:43.485","DESKTOP-O7P9I53","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"Jun 11, 2025 @ 15:03:43.443","DESKTOP-O7P9I53","Powershell process created an executable file in Windows root folder","9","92205"
"Jun 11, 2025 @ 15:03:43.433","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Network Realtime Inspection Service","5","61603"
"Jun 11, 2025 @ 15:03:43.414","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 11, 2025 @ 15:03:43.372","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:43.345","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:43.326","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 11, 2025 @ 15:03:43.317","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 11, 2025 @ 15:03:43.300","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 11, 2025 @ 15:03:43.280","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 11, 2025 @ 15:03:43.280","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 11, 2025 @ 15:03:43.251","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 11, 2025 @ 15:03:43.231","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 11, 2025 @ 15:03:43.218","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 11, 2025 @ 15:03:43.199","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 11, 2025 @ 15:03:43.199","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 11, 2025 @ 15:03:43.167","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"Jun 11, 2025 @ 15:03:43.161","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:43.160","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:43.126","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:43.107","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:43.072","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:43.063","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:43.029","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:43.000","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:42.986","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:42.965","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 11, 2025 @ 15:03:42.939","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\WdNisDrv\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 11, 2025 @ 15:03:42.918","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\WdNisDrv\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 11, 2025 @ 15:03:42.910","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\WdNisDrv\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 11, 2025 @ 15:03:42.893","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\WdNisDrv\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 11, 2025 @ 15:03:42.872","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\WdNisDrv\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 11, 2025 @ 15:03:42.842","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:42.822","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Chrome Installer","5","61603"
"Jun 11, 2025 @ 15:03:42.812","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Chrome Installer","5","61603"
"Jun 11, 2025 @ 15:03:42.781","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\GoogleChromeElevationService\\ImagePath binary is: \""C:\\Program Files\\Google\\Chrome\\Application\\137.0.7151.70\\elevation_service.exe\""","3","92307"
"Jun 11, 2025 @ 15:03:42.774","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\WdNisDrv\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 11, 2025 @ 15:03:42.747","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\Real-Time Protection\\DisableRealtimeMonitoring by C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.25040.2-0\\MsMpEng.exe","5","61615"
"Jun 11, 2025 @ 15:03:42.738","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\WOW6432Node\\Microsoft\\Windows\\CurrentVersion\\Uninstall\\Google Chrome\\Publisher by C:\\Windows\\SystemTemp\\chrome_Unpacker_BeginUnzipping4100_2063142173\\CR_074CB.tmp\\setup.exe","5","61615"
"Jun 11, 2025 @ 15:03:42.658","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:42.410","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:42.383","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:42.376","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:42.374","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:42.306","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:42.302","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:42.256","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation SIH Client","5","61603"
"Jun 11, 2025 @ 15:03:42.188","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Activation Client","5","61603"
"Jun 11, 2025 @ 15:03:42.135","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{73e82bbd-25cb-f7cb-d9df-af34a1d239bc}\\Root\\InventoryApplicationFile\\setup.exe|45b09a0835105c63\\BinProductVersion by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 11, 2025 @ 15:03:42.093","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{73e82bbd-25cb-f7cb-d9df-af34a1d239bc}\\Root\\InventoryApplicationFile\\setup.exe|45b09a0835105c63\\LinkDate by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 11, 2025 @ 15:03:42.080","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{73e82bbd-25cb-f7cb-d9df-af34a1d239bc}\\Root\\InventoryApplicationFile\\setup.exe|45b09a0835105c63\\Publisher by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 11, 2025 @ 15:03:42.049","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{73e82bbd-25cb-f7cb-d9df-af34a1d239bc}\\Root\\InventoryApplicationFile\\setup.exe|45b09a0835105c63\\LowerCaseLongPath by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 11, 2025 @ 15:03:42.039","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{73e82bbd-25cb-f7cb-d9df-af34a1d239bc}\\Root\\InventoryApplicationFile\\137.0.7151.70_13|98b2b56a205aa58a\\BinProductVersion by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 11, 2025 @ 15:03:42.019","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{73e82bbd-25cb-f7cb-d9df-af34a1d239bc}\\Root\\InventoryApplicationFile\\137.0.7151.70_13|98b2b56a205aa58a\\LinkDate by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 11, 2025 @ 15:03:42.016","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{73e82bbd-25cb-f7cb-d9df-af34a1d239bc}\\Root\\InventoryApplicationFile\\137.0.7151.70_13|98b2b56a205aa58a\\Publisher by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.983","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{73e82bbd-25cb-f7cb-d9df-af34a1d239bc}\\Root\\InventoryApplicationFile\\137.0.7151.70_13|98b2b56a205aa58a\\LowerCaseLongPath by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.967","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Chrome Installer","5","61603"
"Jun 11, 2025 @ 15:03:41.935","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 15:03:41.935","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Chrome Installer","5","61603"
"Jun 11, 2025 @ 15:03:41.899","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Chrome Installer","5","61603"
"Jun 11, 2025 @ 15:03:41.878","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\Directory\\shellex\\ContextMenuHandlers\\EPP\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.25040.2-0\\MsMpEng.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.874","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\Drive\\shellex\\ContextMenuHandlers\\EPP\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.25040.2-0\\MsMpEng.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.873","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\*\\shellex\\ContextMenuHandlers\\EPP\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.25040.2-0\\MsMpEng.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.836","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Chrome Installer","5","61603"
"Jun 11, 2025 @ 15:03:41.826","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\MDCoreSvc\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.797","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\CLSID\\{4DB116D1-9B24-4DFC-946B-BFE03E852002}\\InProcServer32\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.25040.2-0\\MsMpEng.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.781","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\CLSID\\{2DCD7FDB-8809-48E4-8E4F-3157C57CF987}\\InprocServer32\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.25040.2-0\\MsMpEng.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.760","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Chrome Installer","5","61603"
"Jun 11, 2025 @ 15:03:41.758","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"Jun 11, 2025 @ 15:03:41.728","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft® Volume Shadow Copy Service","5","61603"
"Jun 11, 2025 @ 15:03:41.718","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 11, 2025 @ 15:03:41.706","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 11, 2025 @ 15:03:41.669","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 11, 2025 @ 15:03:41.635","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 11, 2025 @ 15:03:41.634","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 11, 2025 @ 15:03:41.570","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 11, 2025 @ 15:03:41.553","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation ","5","61603"
"Jun 11, 2025 @ 15:03:41.550","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Distributed Transaction Coordinator Service","5","61603"
"Jun 11, 2025 @ 15:03:41.511","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 11, 2025 @ 15:03:41.488","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 11, 2025 @ 15:03:41.475","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\Type by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.437","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\MaxSizeUpper by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.409","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\MaxSize by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.390","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\ChannelAccess by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.346","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\Isolation by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.341","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\Enabled by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.308","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\OwningPublisher by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.307","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\Type by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.254","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\MaxSizeUpper by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.221","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\MaxSize by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.201","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\ChannelAccess by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.188","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\Isolation by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.187","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\Enabled by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.158","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\OwningPublisher by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"Jun 11, 2025 @ 15:03:41.158","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 11, 2025 @ 15:03:41.029","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Modules Installer Worker","5","61603"
"Jun 11, 2025 @ 15:03:41.014","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 11, 2025 @ 15:03:40.998","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Modules Installer","5","61603"
"Jun 11, 2025 @ 15:03:40.985","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Device Association Framework Provider Host","5","61603"
"Jun 11, 2025 @ 15:03:40.984","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 11, 2025 @ 15:03:40.909","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 11, 2025 @ 15:03:40.886","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"Jun 11, 2025 @ 15:03:40.874","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"Jun 11, 2025 @ 15:03:40.839","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\MDCoreSvc\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 11, 2025 @ 15:03:40.822","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 11, 2025 @ 15:03:40.798","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Sink to receive asynchronous callbacks for WMI client application","5","61603"
"Jun 11, 2025 @ 15:03:40.779","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 11, 2025 @ 15:03:40.770","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 11, 2025 @ 15:03:40.752","DESKTOP-O7P9I53","Windows command prompt started by an abnormal process","4","92052"
"Jun 11, 2025 @ 15:03:40.732","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 11, 2025 @ 15:03:40.722","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 11, 2025 @ 15:03:40.688","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation VMware SVGA Helper Service","5","61603"
"Jun 11, 2025 @ 15:03:40.667","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 11, 2025 @ 15:03:40.653","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Antimalware Service Executable","5","61603"
"Jun 11, 2025 @ 15:03:40.623","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 11, 2025 @ 15:03:40.603","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Wazuh Agent","5","61603"
"Jun 11, 2025 @ 15:03:40.559","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation VMware Tools Core Service","5","61603"
"Jun 11, 2025 @ 15:03:40.544","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation VMware SVGA Helper Service","5","61603"
"Jun 11, 2025 @ 15:03:40.479","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation VMware Guest Authentication Service","5","61603"
"Jun 11, 2025 @ 15:03:40.465","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation System activity monitor","5","61603"
"Jun 11, 2025 @ 15:03:40.433","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 11, 2025 @ 15:03:40.418","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 11, 2025 @ 15:03:40.384","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Antimalware Core Service","5","61603"
"Jun 11, 2025 @ 15:03:40.338","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Internet Information Services","5","61603"
"Jun 11, 2025 @ 15:03:40.225","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 11, 2025 @ 15:03:40.212","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Problem Reporting","5","61603"
"Jun 11, 2025 @ 15:03:40.178","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Acquire License From Store","5","61603"
"Jun 11, 2025 @ 15:03:39.987","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\NetworkList\\Profiles\\{B9D63F97-E4DD-48BB-95DF-8CA7C141AEB2}\\DateLastConnected by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 11, 2025 @ 15:03:39.936","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation DXGI Adapter Cache","5","61603"
"Jun 11, 2025 @ 15:03:39.854","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Spooler SubSystem App","5","61603"
"Jun 11, 2025 @ 15:03:39.525","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 11, 2025 @ 15:03:39.353","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Updateability From SCM","5","61603"
"Jun 11, 2025 @ 15:03:39.113","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Desktop Window Manager","5","61603"
"Jun 11, 2025 @ 15:03:39.113","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Logon User Interface Host","5","61603"
"Jun 11, 2025 @ 15:03:39.101","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Control\\Lsa\\LsaCfgFlagsDefault by C:\\Windows\\system32\\lsass.exe","5","61615"
"Jun 11, 2025 @ 15:03:39.101","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Control\\Lsa\\ProductType by C:\\Windows\\system32\\lsass.exe","5","61615"
"Jun 11, 2025 @ 15:03:39.092","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Services and Controller app","5","61603"
"Jun 11, 2025 @ 15:03:39.081","DESKTOP-O7P9I53","Sysmon - Event 3: Network connection to 0:0:0:0:0:0:0:1:57907 by C:\\Windows\\system32\\dashost.exe","5","61605"
"Jun 11, 2025 @ 15:03:39.080","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Control\\DeviceClasses\\{ffbb6e3f-ccfe-4d84-90d9-421418b03a8e}\\##?#ROOT#SYSTEM#0000#{ffbb6e3f-ccfe-4d84-90d9-421418b03a8e}\\#{EEC12DB6-AD9C-4168-8658-B03DAEF417FE}&amp;{ABD61E00-9350-47e2-A632-4438B90C6641}\\Device Parameters\\FriendlyName by System","5","61615"
"Jun 11, 2025 @ 15:03:39.080","DESKTOP-O7P9I53","Sysmon - Event 3: Network connection to ff02:0:0:0:0:0:1:3:5355 by C:\\Windows\\system32\\svchost.exe","5","61605"
"Jun 11, 2025 @ 15:03:39.080","DESKTOP-O7P9I53","Sysmon - Event 3: Network connection to 192.168.254.132:49446 by C:\\Windows\\system32\\svchost.exe","5","61605"
"Jun 11, 2025 @ 15:03:39.079","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Control\\DeviceClasses\\{cf1dda2c-9743-11d0-a3ee-00a0c9223196}\\##?#ROOT#SYSTEM#0000#{cf1dda2c-9743-11d0-a3ee-00a0c9223196}\\#{cfd669f1-9bc2-11d0-8299-0000f822fe8a}&amp;{CF1DDA2C-9743-11D0-A3EE-00A0C9223196}\\Device Parameters\\FriendlyName by System","5","61615"
